Role_Group_Encoded,Experience_Encoded,PythonRequired_scaled,LinuxRequired_scaled,NetworkingRequired_scaled,AWSRequired_scaled,AzureRequired_scaled,DockerRequired_scaled,KubernetesRequired_scaled,TerraformRequired_scaled,CyberSecurityRequired_scaled,CommunicationRequired_scaled,SalaryLPA_capped_scaled
4,4,0.8872144849007488,1.403568900805929,2.14711113240286,1.1549608894866257,-1.3922681276354048,-1.6641085493029943,-1.580250012528986,-1.4113218108106966,-0.5072162750609452,2.317841774395027,2.2797841162062773
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.3085192384112793
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.6137473485214726
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.6137473485214726
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.6137473485214726
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.6137473485214726
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.6137473485214726
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.6137473485214726
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.3068446626269875,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.1050338316711504
1,4,0.4193586150495501,0.7533279411105268,-1.0109716094273555,1.1549608894866257,0.5078592476672835,1.0413566510508203,0.9358762210123122,1.3037136962034297,-0.8752847224503036,0.5162965089884657,-0.3019369818091072
1,4,0.4193586150495501,1.403568900805929,-1.8004922948849094,0.5288002750211492,0.8245471435510648,1.3795398010950473,1.2503920002049744,1.6430931345801951,-0.8752847224503036,0.5162965089884657,0.3085192384112793
4,4,0.8872144849007488,-1.19739493797568,-0.2214509239698015,-1.6627618756080174,-1.3922681276354048,-0.9877422492145408,0.6213604418196499,1.3037136962034297,-1.2433531698396625,1.4170691416917462,1.122460865371795
4,4,0.4193586150495501,0.1030869814151245,-1.0109716094273555,1.1549608894866257,-1.3922681276354048,-1.6641085493029943,-1.580250012528986,-1.4113218108106966,-0.5072162750609452,0.5162965089884657,0.1050338316711504
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.4102619417813438
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.4102619417813438
1,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.4102619417813438
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.4102619417813438
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.4102619417813438
5,4,-0.0484972548016485,0.1030869814151245,-0.2214509239698015,0.5288002750211492,0.8245471435510648,0.7031735010065936,0.6213604418196499,0.2855753810731323,-0.8752847224503036,-1.2852487564180954,0.4102619417813438
0,3,-2.3877766040576422,-4.448599736452692,-3.379533665800017,-1.3496815683752792,-1.0755802317516234,-1.6641085493029943,-1.580250012528986,-1.4113218108106966,-1.2433531698396625,2.317841774395027,-0.7089077952893649
3,3,-1.4520648643552447,0.1030869814151245,-0.2214509239698015,0.2157199677884111,0.5078592476672835,-0.6495590991703138,1.2503920002049744,-0.3931834956803993,-1.2433531698396625,-1.2852487564180954,-1.3193640155097517
1,1,0.4193586150495501,0.7533279411105268,0.5680697614877523,0.8418805822538873,0.8245471435510648,1.0413566510508203,0.6213604418196499,0.9643342578266638,-0.5072162750609452,0.5162965089884657,-0.0984515750689783
4,1,-1.4520648643552447,-1.847635897671082,-0.2214509239698015,-1.6627618756080174,-1.3922681276354048,-1.6641085493029943,-1.580250012528986,-1.4113218108106966,1.7011944092752058,-0.3844761237148148,-0.8106504986594293
3,2,-1.9199207342064435,-1.19739493797568,0.5680697614877523,-1.6627618756080174,-1.3922681276354048,-1.6641085493029943,-1.580250012528986,-1.4113218108106966,1.7011944092752058,0.5162965089884657,-1.0141359053995582
3,1,0.4193586150495501,0.1030869814151245,-1.0109716094273555,0.5288002750211492,0.8245471435510648,0.3649903509623667,1.2503920002049744,1.3037136962034297,-0.5072162750609452,0.5162965089884657,-1.3763399293969876
